id,name,name_en,name_ko,name_ja
1514,Luxembourg District,Luxembourg District,룩셈부르크 지구,ルクセンブルク地区
2951,Antananarivo Province,Antananarivo Province,Antananarivo 지방,アンタナナリボ州
2950,Antsiranana Province,Antsiranana Province,앙시라나 지방,アントシラナナ州
2948,Fianarantsoa Province,Fianarantsoa Province,Fianarantsoa 지방,fianArantsoa州
2953,Mahajanga Province,Mahajanga Province,마하 장가 지방,マハジャンガ州
2952,Toamasina Province,Toamasina Province,Toamasina 지방,トマシナ州
2949,Toliara Province,Toliara Province,Toliara Province,トリアラ州
3096,Balaka District,Balaka District,발라카 지구,バラカ地区
3102,Blantyre District,Blantyre District,블랜 타이어 지구,ブランタイア地区
3092,Central Region,Central Region,중앙 지역,中央部
3107,Chikwawa District,Chikwawa District,치와와 지구,チクワワ地区
3109,Chiradzulu District,Chiradzulu District,Chiradzulu 지구,チラツル地区
3087,Chitipa district,Chitipa district,Chitipa 지구,チチパ地区
3097,Dedza District,Dedza District,Dedza 지구,Dedza地区
3090,Dowa District,Dowa District,도와 지구,ドワ地区
3091,Karonga District,Karonga District,카롱가 지구,カロンガ地区
3094,Kasungu District,Kasungu District,카구구 지구,カスング地区
3093,Likoma District,Likoma District,Likoma District,リンマ地区
3101,Lilongwe District,Lilongwe District,Lilongwe District,リロングウェ地区
3082,Machinga District,Machinga District,Machinga 지구,マチンガ地区
3110,Mangochi District,Mangochi District,망고 치 지구,マンゴチ地区
3099,Mchinji District,Mchinji District,MCHINJI 지구,ムチンジ地区
3103,Mulanje District,Mulanje District,멀란 제 지구,ムランジェ地区
3084,Mwanza District,Mwanza District,Mwanza 지구,ムワンザ地区
3104,Mzimba District,Mzimba District,Mzimba 지구,Mzimba地区
3095,Nkhata Bay District,Nkhata Bay District,Nkhata Bay District,Nkhata Bay地区
3100,Nkhotakota District,Nkhotakota District,Nkhotakota 지구,Nkhotakota地区
3105,Northern Region,Northern Region,북부 지역,北部地域
3085,Nsanje District,Nsanje District,Nsanje 지구,Nsanje地区
3088,Ntcheu District,Ntcheu District,Ntcheu 지구,ntcheu地区
3111,Ntchisi District,Ntchisi District,Ntchisi 지구,ntchisi地区
3108,Phalombe District,Phalombe District,Phalombe 지구,ファロンベ地区
3089,Rumphi District,Rumphi District,Rumphi 지구,ランフィ地区
3086,Salima District,Salima District,살리마 지구,サリマ地区
3106,Southern Region,Southern Region,남부 지역,南部地域
3098,Thyolo District,Thyolo District,티올로 지구,チョーロ地区
3083,Zomba District,Zomba District,좀바 지구,ゾンバ地区
1950,Johor,Johor,요호,ジョホール
1947,Kedah,Kedah,케다,ケダ
1946,Kelantan,Kelantan,켈 란탄,ケランタン
1949,Kuala Lumpur,Kuala Lumpur,쿠알라 룸푸르,クアラルンプール
1935,Labuan,Labuan,라부안,ラブアン
1941,Malacca,Malacca,말라카,マラッカ
1948,Negeri Sembilan,Negeri Sembilan,Negeri Sembilan,ネゲリ・センビラン
1940,Pahang,Pahang,파항,パハン
1939,Penang,Penang,페낭,ペナン
1943,Perak,Perak,페락,ペラ
1938,Perlis,Perlis,Perlis,パーリス
1945,Putrajaya,Putrajaya,푸트 라 자야,プトラジャヤ
1936,Sabah,Sabah,사바,サバ
1937,Sarawak,Sarawak,사라왁,サラワク
1944,Selangor,Selangor,셀랑 고르,セランゴール
1942,Terengganu,Terengganu,Terengganu,テレンガヌ
2594,Addu Atoll,Addu Atoll,Addu Atoll,addu aToll
2587,Alif Alif Atoll,Alif Alif Atoll,Alif Alif Atoll,Alif Alif Atoll
2600,Alif Dhaal Atoll,Alif Dhaal Atoll,Alif Dhaal Atoll,Alif dhaal aToll
2604,Central Province,Central Province,중앙 지방,中央州
2590,Dhaalu Atoll,Dhaalu Atoll,Dhaalu Atoll,dhaalu aToll
2599,Faafu Atoll,Faafu Atoll,Faafu Atoll,faafu aToll
2598,Gaafu Alif Atoll,Gaafu Alif Atoll,Gaafu Alif Atoll,Gaafu Alif Atoll
2603,Gaafu Dhaalu Atoll,Gaafu Dhaalu Atoll,Gaafu Dhaalu Atoll,Gaafu Dhaalu Atoll
2595,Gnaviyani Atoll,Gnaviyani Atoll,Gnaviyani Atoll,Gnaviyani環礁
2586,Haa Alif Atoll,Haa Alif Atoll,haa alif artoll,haa alif aToll
2597,Haa Dhaalu Atoll,Haa Dhaalu Atoll,Haa dhaalu Atoll,haa dhaalu aToll
2596,Kaafu Atoll,Kaafu Atoll,카파 아토 톨,Kaafu aToll
2601,Laamu Atoll,Laamu Atoll,Laamu Atoll,ラム環礁
2607,Lhaviyani Atoll,Lhaviyani Atoll,Lhaviyani Atoll,lhaviyani aToll
2609,Malé,Malé,남성,男
2608,Meemu Atoll,Meemu Atoll,Meemu Atoll,Meemu aToll
2592,Noonu Atoll,Noonu Atoll,Noonu Atoll,ヌーン環礁
2589,North Central Province,North Central Province,북부 중앙 지방,北中部州
2588,North Province,North Province,북부,北州
2602,Raa Atoll,Raa Atoll,Raa Atoll,raa aToll
2585,Shaviyani Atoll,Shaviyani Atoll,Shaviyani Atoll,シャビヤニ環礁
2606,South Central Province,South Central Province,사우스 센트럴 지방,南中央州
2605,South Province,South Province,남부 지방,南州
2591,Thaa Atoll,Thaa Atoll,THAA ATOLL,thaa aToll
2593,Upper South Province,Upper South Province,어퍼 사우스 지방,アッパーサウス州
2584,Vaavu Atoll,Vaavu Atoll,Vaavu Atoll,Vaavu aToll
253,Bamako,Bamako,바마코,バマコ
258,Gao Region,Gao Region,GAO 지역,GAO地域
252,Kayes Region,Kayes Region,카이즈 지역,ケイズ地域
257,Kidal Region,Kidal Region,키달 지역,キダル地域
250,Koulikoro Region,Koulikoro Region,Koulikoro 지역,クーリコロ地域
251,Ménaka Region,Ménaka Region,메 나카 지역,メナカ地域
255,Mopti Region,Mopti Region,MOPTI 지역,モップティ地域
249,Ségou Region,Ségou Region,Ségou 지역,セゴウ地域
254,Sikasso Region,Sikasso Region,시카 소 지역,シカソ地域
256,Taoudénit Region,Taoudénit Region,Taoudénit 지역,Taoudénit地域
248,Tombouctou Region,Tombouctou Region,Tombouctou 지역,Tombouctou地域
110,Attard,Attard,attard,アタード
108,Balzan,Balzan,발잔,バルザン
107,Birgu,Birgu,Birgu,ビルグ
97,Birkirkara,Birkirkara,Birkirkara,バーキルカラ
88,Birżebbuġa,Birżebbuġa,Biržebbuba,birjebbuġa
138,Cospicua,Cospicua,코시 쿠아,Cospicua
117,Dingli,Dingli,딩글리,ディンリ
129,Fgura,Fgura,fgura,fgura
84,Floriana,Floriana,플로리 아나,フロリアナ
134,Fontana,Fontana,폰타나,フォンタナ
130,Għajnsielem,Għajnsielem,għajnsielem,għajnsielem
92,Għarb,Għarb,għarb,għarb
120,Għargħur,Għargħur,għarg .ur,għargħur
106,Għasri,Għasri,għasri,għasri
124,Għaxaq,Għaxaq,għaxaq,għaxaq
118,Gudja,Gudja,구더 자,グッジャ
113,Gżira,Gżira,Gûira,GJIRA
105,Ħamrun,Ħamrun,Amrun,ħamrun
93,Iklin,Iklin,Iklin,イクリン
99,Kalkara,Kalkara,칼라 카라,カルカラ
91,Kerċem,Kerċem,ker em,ケレム
82,Kirkop,Kirkop,Kirkop,カルコップ
126,Lija,Lija,리자,lija
77,Luqa,Luqa,루카,ルカ
128,Marsa,Marsa,마사,マルサ
137,Marsaskala,Marsaskala,Marsaskala,マルサスカラ
78,Marsaxlokk,Marsaxlokk,Marsaxlokk,Marsaxlokk
89,Mdina,Mdina,Mdina,Mdina
102,Mellieħa,Mellieħa,멜리 아,メリーħ
109,Mġarr,Mġarr,m ġarr,mġarr
140,Mosta,Mosta,Mosta,モスタ
74,Mqabba,Mqabba,MQABBA,Mqabba
96,Msida,Msida,msida,ミシダ
131,Mtarfa,Mtarfa,Mtarfa,ムタルファ
132,Munxar,Munxar,Munxar,Munxar
133,Nadur,Nadur,나두,ナドゥール
112,Naxxar,Naxxar,naxxar,Naxxar
115,Paola,Paola,파올라,パオラ
125,Pembroke,Pembroke,펨 브로크,ペンブローク
127,Pietà,Pietà,피에트,ピエタ
79,Qala,Qala,Qala,カラ
119,Qormi,Qormi,Qormi,Qormi
111,Qrendi,Qrendi,Qrendi,qrendi
83,Rabat,Rabat,라바트,ラバト
87,Saint Lawrence,Saint Lawrence,세인트 로렌스,聖ローレンス
75,San Ġwann,San Ġwann,산 wann,サンワン
116,Sannat,Sannat,SANNAT,sannat
94,Santa Luċija,Santa Luċija,산타 루일,サンタルーイジャ
90,Santa Venera,Santa Venera,산타 베나,サンタネラ
136,Senglea,Senglea,Senglea,Senglea
98,Siġġiewi,Siġġiewi,siġġiewi,siġġiewi
104,Sliema,Sliema,슬리마,スリエマ
100,St. Julian's,St. Julian's,성 줄리안,聖ジュリアン
139,St. Paul's Bay,St. Paul's Bay,세인트 폴 베이,セントポール湾
86,Swieqi,Swieqi,swieqi,Swieqi
122,Ta' Xbiex,Ta' Xbiex,ta 'xbiex,ta 'xbiex
103,Tarxien,Tarxien,Tarxien,tarxien
95,Valletta,Valletta,발레타,バレッタ
101,Victoria,Victoria,빅토리아,ビクトリア
114,Xagħra,Xagħra,xagħra,xagħra
121,Xewkija,Xewkija,Xewkija,xewkija
81,Xgħajra,Xgħajra,xgħajra,xgħajra
123,Żabbar,Żabbar,사브 바,sabbar
85,Żebbuġ Gozo,Żebbuġ Gozo,ebbub gozo,chebbuġgozo
80,Żebbuġ Malta,Żebbuġ Malta,ebbub 몰타,chebbuġmalta
135,Żejtun,Żejtun,ejtun,chejtun
76,Żurrieq,Żurrieq,러리 Q,churrieq
2574,Ralik Chain,Ralik Chain,Ralik 체인,ラリックチェーン
2573,Ratak Chain,Ratak Chain,Ratak 체인,ラタックチェーン
3344,Adrar,Adrar,아드라,Adrar
3349,Assaba,Assaba,Assaba,アッサバ
3339,Brakna,Brakna,브라크 나,ブラクナ
3346,Dakhlet Nouadhibou,Dakhlet Nouadhibou,Dakhlet Nouadhibou,Dakhlet nouadhibou
3341,Gorgol,Gorgol,Gorgol,ゴルゴル
3350,Guidimaka,Guidimaka,Guidimaka,Guidimaka
3338,Hodh Ech Chargui,Hodh Ech Chargui,Hodh Ech Chargui,Hodh Ech Chargui
3351,Hodh El Gharbi,Hodh El Gharbi,Hodh El Gharbi,Hodh El Gharbi
3342,Inchiri,Inchiri,인치,inchiri
3343,Nouakchott-Nord,Nouakchott-Nord,Nouakchott-Nord,nouakchott-nord
3352,Nouakchott-Ouest,Nouakchott-Ouest,Nouakchott-OUEST,nouakchott-ouest
3347,Nouakchott-Sud,Nouakchott-Sud,누아 코트-수트,nouakchott-sud
3345,Tagant,Tagant,Tagant,タガント
3340,Tiris Zemmour,Tiris Zemmour,티리스 Zemmour,Tiris Zemmour
3348,Trarza,Trarza,Trarza,トラルザ
3248,Agalega Islands,Agalega Islands,Agalega Islands,アガレガ諸島
3259,Black River,Black River,블랙 리버,黒い川
3254,Flacq,Flacq,flacq,flacq
3264,Grand Port,Grand Port,그랜드 포트,グランドポート
3253,Moka,Moka,모카,長子
3250,Pamplemousses,Pamplemousses,유쾌한,pamplemouses
3263,Plaines Wilhems,Plaines Wilhems,Plaines Wilhems,平野ウィルヘム
3260,Port Louis,Port Louis,포트 루이스,ポートルイス
3261,Rivière du Rempart,Rivière du Rempart,Rivière du Rempart,rivièredurempart
3249,Rodrigues Island,Rodrigues Island,로드리게스 섬,ロドリゲス島
3251,Saint Brandon Islands,Saint Brandon Islands,세인트 브랜든 제도,聖ブランドン諸島
3257,Savanne,Savanne,사바인,サバンヌ
3456,Aguascalientes,Aguascalientes,aguascalientes,aguascalientes
3457,Baja California,Baja California,바하 캘리포니아,バハカリフォルニア
3460,Baja California Sur,Baja California Sur,Baja California Sur,Baja California Sur
3475,Campeche,Campeche,캠치,カンペチェ
3451,Chiapas,Chiapas,치아파스,チアパス
3447,Chihuahua,Chihuahua,치와와,チワワ
3473,Ciudad de México,Ciudad de México,ciudad de méxico,Ciudad deMéxico
3471,Coahuila de Zaragoza,Coahuila de Zaragoza,Coahuila de Zaragoza,ザラゴサのコアウイラ
3472,Colima,Colima,콜리마,コリマ
3453,Durango,Durango,두랑고,Durango
3450,Estado de México,Estado de México,Estado de México,エスタド・デ・メキシコ
3469,Guanajuato,Guanajuato,구아나후토,グアナファト
3459,Guerrero,Guerrero,게레로,ゲレロ
3470,Hidalgo,Hidalgo,Hidalgo,hidalgo
4857,Jalisco,Jalisco,Jalisco,ハリスコ
3474,Michoacán de Ocampo,Michoacán de Ocampo,Michoacán de Ocampo,Michoacándeocampo
3465,Morelos,Morelos,모렐 로스,モレロス
3477,Nayarit,Nayarit,Nayarit,ナヤリット
3452,Nuevo León,Nuevo León,Nuevo León,ヌエボレオン
3448,Oaxaca,Oaxaca,오악 사카,オアハカ
3476,Puebla,Puebla,푸에블라,プエブラ
3455,Querétaro,Querétaro,Querétaro,ケレタロ
3467,Quintana Roo,Quintana Roo,Quintana Roo,キンタナ・ルー
3461,San Luis Potosí,San Luis Potosí,산 루이스 포토 시스,サンルイスポトシ
3449,Sinaloa,Sinaloa,Sinaloa,シナロア
3468,Sonora,Sonora,소노라,ソノラ
3454,Tabasco,Tabasco,타바스코,タバスコ
3463,Tamaulipas,Tamaulipas,Tamaulipas,タマウリパス
3458,Tlaxcala,Tlaxcala,tlaxcala,Tlaxcala
3464,Veracruz de Ignacio de la Llave,Veracruz de Ignacio de la Llave,Veracruz de Ignacio de la llave,Veracruz de Ignacio de la llave
3466,Yucatán,Yucatán,유카탄,ユカタン
3462,Zacatecas,Zacatecas,Zacatecas,Zacatecas
2580,Chuuk State,Chuuk State,Chuuk State,Chuuk State
2583,Kosrae State,Kosrae State,코스 라 스테이트,コスラエ州
2581,Pohnpei State,Pohnpei State,Pohnpei State,Pohnpei州
2582,Yap State,Yap State,YAP 상태,YAP状態
4368,Anenii Noi District,Anenii Noi District,Anenii Noi 지구,Anenii Noi地区
4393,Bălți Municipality,Bălți Municipality,BĂlți 지방 자치 단체,b弁自治体
4379,Basarabeasca District,Basarabeasca District,Basarabeasca 지구,Basarabeasca地区
4362,Bender Municipality,Bender Municipality,벤더 시정촌,ベンダー市
4375,Briceni District,Briceni District,브리 케니 지구,ブリセニ地区
4391,Cahul District,Cahul District,CAHUL 지구,カフル地区
4366,Călărași District,Călărași District,CĂ LĂRAALI DISTRICT,cælçrooi地区
4380,Cantemir District,Cantemir District,Cantemir 지구,Cantemir地区
4365,Căușeni District,Căușeni District,CĂușENI 지구,cçoriseni地区
4373,Chișinău Municipality,Chișinău Municipality,ChiicipinĂu 지방 자치 단체,ChișInæu自治体
4360,Cimișlia District,Cimișlia District,시미 리아 지구,シミリア地区
4390,Criuleni District,Criuleni District,크리 울레니 지구,クリュレニ地区
4384,Dondușeni District,Dondușeni District,DondușEni 지구,ドンデニ地区
4392,Drochia District,Drochia District,DROCHIA 지구,ドロチア地区
4383,Dubăsari District,Dubăsari District,DubĂsari 지구,ドゥバサリ地区
4387,Edineț District,Edineț District,에디 디 지구,Edineț地区
4381,Fălești District,Fălești District,FĂ LEYTI DISTRICT,fîlești地区
4370,Florești District,Florești District,Florești 지구,フロアティ地区
4385,Gagauzia,Gagauzia,가가 지아,ガガウジア
4367,Glodeni District,Glodeni District,글로 데니 지구,グロデニ地区
4382,Hîncești District,Hîncești District,Hînceiti 지구,Hîncești地区
4369,Ialoveni District,Ialoveni District,Ialoveni 지구,イアロベニ地区
4363,Nisporeni District,Nisporeni District,니스포레니 지구,ニスポリニ地区
4389,Ocnița District,Ocnița District,Ocnița 지구,OCNIțA地区
4361,Orhei District,Orhei District,오르 헤이 지구,オルヘイ地区
4394,Rezina District,Rezina District,레지나 지구,レジナ地区
4376,Rîșcani District,Rîșcani District,Rîșcani 지구,rîșcani地区
4364,Sîngerei District,Sîngerei District,Sîngerei 지구,シンゲレイ地区
4388,Șoldănești District,Șoldănești District,ș 폴드 네티 지구,oldænești地区
4374,Soroca District,Soroca District,소로카 지구,ソロカ地区
4378,Ștefan Vodă District,Ștefan Vodă District,Tefan vodĂ 지구,ștefanvodî地区
4377,Strășeni District,Strășeni District,StrĂș eni 지구,ストラニ地区
4372,Taraclia District,Taraclia District,Taraclia 지구,タラクリア地区
4371,Telenești District,Telenești District,텔레네 타이 지구,テレネティ地区
4395,Transnistria autonomous territorial unit,Transnistria autonomous territorial unit,Transnistria 자율 영토 단위,Transnistria自律領土ユニット
4386,Ungheni District,Ungheni District,Ungheni 지구,Ungheni地区
4917,La Colle,La Colle,La Colle,LAカレッジ
4918,La Condamine,La Condamine,La Condamine,LAコダミン
4919,Moneghetti,Moneghetti,모네 게티,Moneghetti
1973,Arkhangai Province,Arkhangai Province,Arkhangai Province,アルカンガイ州
1969,Bayan-Ölgii Province,Bayan-Ölgii Province,Bayan-Ölgii 지방,Bayan-Ölgii州
1976,Bayankhongor Province,Bayankhongor Province,Bayankhongor 지방,Bayankhongor州
1961,Bulgan Province,Bulgan Province,불간 지방,ブルガン州
1962,Darkhan-Uul Province,Darkhan-Uul Province,Darkhan-Uul 지방,ダークハンウル州
1963,Dornod Province,Dornod Province,도르 노드 지방,ドーノド州
1981,Dornogovi Province,Dornogovi Province,도르고소비 지방,ドーノゴビ州
1970,Dundgovi Province,Dundgovi Province,Dundgovi 지방,ダンドゴヴィ州
1972,Govi-Altai Province,Govi-Altai Province,고비 알타이 지방,Govi-Altai州
1978,Govisümber Province,Govisümber Province,Govisümber 지방,Govisümber州
1974,Khentii Province,Khentii Province,Khentii 지방,ケンティ州
1964,Khovd Province,Khovd Province,Khovd 지방,Khovd州
1975,Khövsgöl Province,Khövsgöl Province,Khövsgöl 지방,Khövsgöl州
1967,Ömnögovi Province,Ömnögovi Province,Ömnögovi 지방,Ömnögovi州
1966,Orkhon Province,Orkhon Province,Orkhon 지방,オルホン州
1965,Övörkhangai Province,Övörkhangai Province,Övörkhangai 지방,Övörkhangai州
1980,Selenge Province,Selenge Province,Selenge Province,セレンジ州
1977,Sükhbaatar Province,Sükhbaatar Province,Sükhbaatar 지방,スフバアター州
1968,Töv Province,Töv Province,Töv 지방,Töv州
1971,Uvs Province,Uvs Province,UVS 지방,UVS州
1979,Zavkhan Province,Zavkhan Province,Zavkhan 지방,Zavkhan州
23,Andrijevica Municipality,Andrijevica Municipality,안드리 예비카 지방 자치 단체,Andrijevica自治体
13,Bar Municipality,Bar Municipality,바 지방 자치 단체,弁護士自治体
21,Berane Municipality,Berane Municipality,베란 지방 자치 단체,ベレーン市
25,Bijelo Polje Municipality,Bijelo Polje Municipality,Bijelo Polje 지방 자치 단체,Bijelo Polje自治体
30,Budva Municipality,Budva Municipality,버바 지방 자치 단체,ブドバ市
14,Danilovgrad Municipality,Danilovgrad Municipality,Danilovgrad 지방 자치 단체,Danilovgrad自治体
24,Gusinje Municipality,Gusinje Municipality,Gusinje 지방 자치 단체,Gusinje自治体
31,Kolašin Municipality,Kolašin Municipality,콜라 신 지방 자치 단체,コラシン市
26,Kotor Municipality,Kotor Municipality,코터 지방 자치 단체,コトル市
22,Mojkovac Municipality,Mojkovac Municipality,Mojkovac 지방 자치 단체,Mojkovac自治体
17,Nikšić Municipality,Nikšić Municipality,Nikšić 지방 자치 단체,ニックシッチ市
28,Old Royal Capital Cetinje,Old Royal Capital Cetinje,올드 로얄 캐피탈 세틴 제,古い王室の首都cetinje
12,Petnjica Municipality,Petnjica Municipality,Petnjica 지방 자치 단체,Petnjica自治体
19,Plav Municipality,Plav Municipality,Plav 지방 자치 단체,Plav自治体
20,Pljevlja Municipality,Pljevlja Municipality,pljevlja 지방 자치 단체,Pljevlja自治体
16,Plužine Municipality,Plužine Municipality,Plužine 지방 자치 단체,プルジン自治体
27,Podgorica Municipality,Podgorica Municipality,Podgorica 지방 자치 단체,ポドゴリカ市
15,Rožaje Municipality,Rožaje Municipality,Rožaje 지방 자치 단체,ロジャジェ市
18,Šavnik Municipality,Šavnik Municipality,Šavnik 지방 자치 단체,シャブニク市
29,Tivat Municipality,Tivat Municipality,Tivat 지방 자치 단체,Tivat自治体
33,Ulcinj Municipality,Ulcinj Municipality,Ulcinj 지방 자치 단체,ウルシニ市
32,Žabljak Municipality,Žabljak Municipality,žabljak 지방 자치 단체,憲法学
4928,Agadir-Ida-Ou-Tanane,Agadir-Ida-Ou-Tanane,agadir-ida-ou-tanane,Agadir-Ida-ou-Tanane
3320,Al Haouz,Al Haouz,알 하우즈,アル・ハウズ
3267,Al Hoceïma,Al Hoceïma,Al Hoceïma,アル・ホースマ
3266,Aousserd (EH),Aousserd (EH),Aousserd (EH),aousserd（eh）
3297,Assa-Zag (EH-partial),Assa-Zag (EH-partial),Assa-Zag (EH-Partarial),assa-zag（eh-partial）
3321,Azilal,Azilal,azilal,アジラル
3272,Béni Mellal,Béni Mellal,베니 멜랄,ベニメラル
3278,Béni Mellal-Khénifra,Béni Mellal-Khénifra,Béni Mellal-Khénifra,ベニ・メラル・ケーニフラ
3304,Benslimane,Benslimane,벤 슬리 메인,ベンズリマネ
3285,Berkane,Berkane,Berkane,バーケイン
4929,Berrechid,Berrechid,베르 체드,ベレキッド
3275,Boujdour (EH),Boujdour (EH),Boujdour (EH),boujdour（eh）
3270,Boulemane,Boulemane,Boulemane,ブルマン
4930,Casablanca,Casablanca,카사 블랑카,カサブランカ
3303,Casablanca-Settat,Casablanca-Settat,카사 블랑 카 세타 트,カサブランカセッタ
3310,Chefchaouen,Chefchaouen,Chefchaouen,Chefchaouen
3274,Chichaoua,Chichaoua,Chichaoua,チチャウア
3302,Chtouka-Ait Baha,Chtouka-Ait Baha,chtouka-ait baha,Chtouka-aitBaha
3306,Dakhla-Oued Ed-Dahab (EH),Dakhla-Oued Ed-Dahab (EH),Dakhla-oued Ed-Dahab (EH),dakhla-oued ed-dahab（eh）
3290,Drâa-Tafilalet,Drâa-Tafilalet,Drâa-tafilalet,Drâa-Tafilalet
4931,Driouch,Driouch,드라이치,Driouch
3291,El Hajeb,El Hajeb,El Hajeb,エル・ハジェブ
3280,El Jadida,El Jadida,엘 자디 다,エル・ジャディダ
3309,El Kelâa des Sraghna,El Kelâa des Sraghna,El Kelâa des Sraghna,エルケラアデスラグナ
3299,Errachidia,Errachidia,errachidia,Errachidia
3292,Es-Semara (EH-partial),Es-Semara (EH-partial),es-semara (eh-partial),es-semara（eh-partial）
3316,Essaouira,Essaouira,Essaouira,エッサウイラ
3300,Fahs-Anjra,Fahs-Anjra,Fahs-Anjra,Fahs-Anjra
4932,Fès,Fès,fès,フェス
3313,Fès-Meknès,Fès-Meknès,Fès-Meknès,フェス・マクナス
3301,Figuig,Figuig,Figuig,figuig
4933,Fquih Ben Salah,Fquih Ben Salah,fquih 벤 살라,fquih ben salah
3265,Guelmim,Guelmim,guelmim,ゲルミム
3305,Guelmim-Oued Noun (EH-partial),Guelmim-Oued Noun (EH-partial),Guelmim-Ued 명사 (EH-Partial),guelmim-oued名詞（eh-partial）
4934,Guercif,Guercif,guercif,Guercif
3325,Ifrane,Ifrane,Ifrane,ifrane
3294,Inezgane-Ait Melloul,Inezgane-Ait Melloul,Inezgane-ait Melloul,Inezgane-aitmelloul
3307,Jerada,Jerada,제라다,ジェラダ
3308,Kénitra,Kénitra,케 니트라,ケニトラ
3276,Khémisset,Khémisset,Khémisset,Khémisset
3317,Khénifra,Khénifra,Khénifra,ケーニフラ
3326,Khouribga,Khouribga,Khouribga,Khouribga
3271,L'Oriental,L'Oriental,L 'Oriental,L'Oriental
3293,Laâyoune (EH),Laâyoune (EH),Laâyoune (EH),ラヨーン（ええ）
3298,Laâyoune-Sakia El Hamra (EH-partial),Laâyoune-Sakia El Hamra (EH-partial),Laâyoune-Sakia El Hamra (Eh-Partial),laâyoune-sakia el hamra（eh-partial）
3268,Larache,Larache,라라시,ララシュ
4936,M’diq-Fnideq,M’diq-Fnideq,M'diq-Fnideq,M’diq-fnideq
4935,Marrakech,Marrakech,마라케시,マラケシュ
3288,Marrakesh-Safi,Marrakesh-Safi,Marrakesh-Safi,Marrakesh-Safi
3284,Médiouna,Médiouna,Médiouna,メディオウナ
4937,Meknès,Meknès,Meknès,Meknès
4938,Midelt,Midelt,미들 델트,ミデルト
4939,Mohammadia,Mohammadia,모하마디아,モハマディア
3315,Moulay Yacoub,Moulay Yacoub,Moulay Yacoub,ムーレイ・ヤコーブ
3281,Nador,Nador,나도르,ナドール
3287,Nouaceur,Nouaceur,Nouaceur,ヌアセール
3269,Ouarzazate,Ouarzazate,ouarzazate,ouarzazate
3319,Oued Ed-Dahab (EH),Oued Ed-Dahab (EH),OUED ED-DAHAB (EH),oued ed-dahab（eh）
4941,Ouezzane,Ouezzane,ouezzane,ouezzane
4940,Oujda-Angad,Oujda-Angad,Oujda-angad,oujda-angad
4942,Rabat,Rabat,라바트,ラバト
4927,Rabat-Salé-Kénitra,Rabat-Salé-Kénitra,Rabat-Salé-Kénitra,rabat-salé-kénitra
4943,Rehamna,Rehamna,Rehamna,レハハムナ
3311,Safi,Safi,사파,サフィ
4944,Salé,Salé,판매,セール
3289,Sefrou,Sefrou,sefrou,sefrou
3282,Settat,Settat,정착,settat
4945,Sidi Bennour,Sidi Bennour,Sidi Bennour,Sidi Bennour
4946,Sidi Ifni,Sidi Ifni,Sidi Ifni,sidi ifni
3279,Sidi Kacem,Sidi Kacem,Sidi Kacem,Sidi Kacem
4952,Sidi Slimane,Sidi Slimane,Sidi Slimane,Sidi Slimane
4947,Skhirate-Témara,Skhirate-Témara,Skhirate-témara,Skhirate-Témara
3295,Souss-Massa,Souss-Massa,Souss-Massa,Souss-Massa
3286,Tan-Tan (EH-partial),Tan-Tan (EH-partial),황갈색 (Eh-Partial),タンタン（eh-partial）
4950,Tanger-Assilah,Tanger-Assilah,귤-아실라,タンガー・アシラ
3324,Tanger-Tétouan-Al Hoceïma,Tanger-Tétouan-Al Hoceïma,Tanger-tétouan-al Hoceïma,Tanger-Tétouan-alHoceïma
3323,Taounate,Taounate,도발,taounate
3322,Taourirt,Taourirt,도로,taourirt
4948,Tarfaya (EH-partial),Tarfaya (EH-partial),Tarfaya (Eh-Partial),Tarfaya（eh-partial）
3314,Taroudannt,Taroudannt,Taroudannt,Taroudannt
3312,Tata,Tata,안녕,タタ
3296,Taza,Taza,타자,タザ
3318,Tétouan,Tétouan,테두아,テトウアン
4949,Tinghir,Tinghir,Tinghir,ティンギル
3277,Tiznit,Tiznit,티즈 니트,Tiznit
4951,Youssoufia,Youssoufia,너사피아,youssoufia
3283,Zagora,Zagora,자고라,ザゴラ
3327,Cabo Delgado Province,Cabo Delgado Province,카보 델가도 지방,カボデルガド州
3329,Gaza Province,Gaza Province,가자 지방,ガザ州
3330,Inhambane Province,Inhambane Province,억제성,インハンベイン州
3337,Manica Province,Manica Province,마니카 주,マニカ州
3335,Maputo,Maputo,마푸토,マプト
3332,Maputo Province,Maputo Province,마푸토 지방,マプト州
3336,Nampula Province,Nampula Province,Nampula Province,ナンプラ州
3333,Niassa Province,Niassa Province,니아사 지방,ニアッサ州
3331,Sofala Province,Sofala Province,소팔라 지방,ソファラ州
3334,Tete Province,Tete Province,테트 지방,テテ州
3328,Zambezia Province,Zambezia Province,Zambezia 지방,ザンベジア州
2142,Ayeyarwady Region,Ayeyarwady Region,Ayeyarwady 지역,ayeyarwady地域
2141,Bago,Bago,바고,バゴ
2137,Chin State,Chin State,턱 상태,あごの状態
2143,Kachin State,Kachin State,Kachin State,カチン州
2144,Kayah State,Kayah State,카야 주,カヤ州
2133,Kayin State,Kayin State,Kayin State,ケイン州
2136,Magway Region,Magway Region,매그웨이 지역,マグウェイ地域
2134,Mandalay Region,Mandalay Region,만달레이 지역,マンダレー地域
2147,Mon State,Mon State,월 주,月の州
